version,year,state,cumulative_scrape_rate,state_scrape_rate,cumulative_rows_scraped,state_rows_scraped,time_to_scrape
2.0.0,2017,Maryland - MD,7.942905583383069,8.739350178319302,247168,200,00:00:22
2.0.0,2017,Massachusetts - MA,7.93592295624841,7.3674421829499925,249984,2816,00:06:22
2.0.0,2017,Michigan - MI,7.9353939490848315,7.74337791066879,250656,672,00:01:26
2.0.0,2017,Minnesota - MN,7.93698741594283,8.548142974914345,251360,704,00:01:22
2.0.0,2017,Mississippi - MS,7.938421949690762,8.521460399628161,252024,664,00:01:17
2.0.0,2017,Missouri - MO,7.939901613352241,8.359440367907508,252960,936,00:01:51
2.0.0,2017,Montana - MT,7.940892450067911,8.531500556367185,253416,456,00:00:53
2.0.0,2017,Nebraska - NE,7.9424339652908875,8.498377540356982,254168,752,00:01:28
2.0.0,2017,Nevada - NV,7.942717472588368,8.476790255435608,254312,144,00:00:16
2.0.0,2017,New Hampshire - NH,7.941279493949083,7.769303074870966,256392,2080,00:04:27
2.0.0,2017,New Jersey - NJ,7.941689328290132,8.587292930696172,256568,176,00:00:20
2.0.0,2017,New Mexico - NM,7.942506751142998,8.79654995149022,256840,272,00:00:30
2.0.0,2017,New York - NY,7.943524583907106,8.498526649514341,257344,504,00:00:59
2.0.0,2017,North Carolina - NC,7.9446252686336765,8.311423996098338,258152,808,00:01:37
2.0.0,2017,North Dakota - ND,7.945515166177221,8.515507301780213,258584,432,00:00:50
2.0.0,2017,Northern Mariana Islands - MP,7.945647571918506,10.874299077727342,258600,16,00:00:01
2.0.0,2017,Ohio - OH,7.947103799161231,8.513830088169012,259312,712,00:01:23
2.0.0,2017,Oklahoma - OK,7.948294948869835,8.476252977273225,259936,624,00:01:13
2.0.0,2017,Oregon - OR,7.948982127090156,8.602072416554828,260232,296,00:00:34
2.0.0,2017,Pennsylvania - PA,7.950069489749922,8.506725789233519,260776,544,00:01:03
2.0.0,2017,Puerto Rico - PR,7.9512681357477195,8.478743334886403,261408,632,00:01:14
2.0.0,2017,Rhode Island - RI,7.952080859842724,8.676555124605182,261728,320,00:00:36
2.0.0,2017,South Carolina - SC,7.953044806046788,8.685957145979932,262104,376,00:00:43
2.0.0,2017,South Dakota - SD,7.954118935784238,8.516586845111615,262640,536,00:01:02
2.0.0,2017,Tennessee - TN,7.954962194713044,8.254219335702269,263408,768,00:01:33
2.0.0,2017,Texas - TX,7.953599715620705,7.782167935984015,265456,2048,00:04:23
2.0.0,2017,Utah - UT,7.954260682933887,8.759401798418203,265696,240,00:00:27
2.0.0,2017,Vermont - VT,7.944892381903146,6.898925788382461,267760,2064,00:04:59
2.0.0,2017,Virgin Islands - VI,7.945070011810489,9.773477073785735,267792,32,00:00:03
2.0.0,2017,Virginia - VA,7.945887351108315,8.153877456674813,268872,1080,00:02:12
2.0.0,2017,Washington - WA,7.9467508016415875,8.745226534141535,269192,320,00:00:36
2.0.0,2017,West Virginia - WV,7.947579456296462,8.478836075259425,269640,448,00:00:52
2.0.0,2017,Wisconsin - WI,7.944681503091482,6.826112014975302,270240,600,00:01:27
2.0.0,2017,Wyoming - WY,7.945215533209825,8.775463303257306,270432,192,00:00:21
2.0.0,2016,Alabama - AL,7.945954168027044,8.33097023697264,270976,544,00:01:05
2.0.0,2016,Alaska - AK,7.946491547663098,8.6034327539553,271216,240,00:00:27
2.0.0,2016,American Samoa - AS,7.946603673028982,10.444779845077955,271232,16,00:00:01
2.0.0,2016,Arizona - AZ,7.946925529379403,8.692998093914476,271360,128,00:00:14
2.0.0,2016,Arkansas - AR,7.947940556976055,8.428410984597173,271968,608,00:01:12
2.0.0,2016,California - CA,7.948790234178167,8.470570725418083,272440,472,00:00:55
2.0.0,2016,Colorado - CO,7.949781305509793,8.505385352260474,272960,520,00:01:01
2.0.0,2016,Connecticut - CT,7.9498201114306735,7.957616364201797,274320,1360,00:02:50
2.0.0,2016,Delaware - DE,7.949966767333666,9.443368609309044,274352,32,00:00:03
2.0.0,2016,District of Columbia - DC,7.950073354280174,10.323343908988669,274368,16,00:00:01
2.0.0,2016,Florida - FL,7.951029546525005,8.464493065044643,274912,544,00:01:04
2.0.0,2016,Georgia - GA,7.951821290382478,8.12560160874663,276192,1280,00:02:37
2.0.0,2016,Guam - GU,7.951923966223908,10.23270251867299,276208,16,00:00:01
2.0.0,2016,Hawaii - HI,7.952061054506141,8.827802133417519,276256,48,00:00:05
2.0.0,2016,Idaho - ID,7.9527120167092304,8.485772737121614,276616,360,00:00:42
2.0.0,2016,Illinois - IL,7.953110039427325,8.08901596190165,277440,824,00:01:41
2.0.0,2016,Indiana - IN,7.954282229716678,8.416885487340666,278184,744,00:01:28
2.0.0,2016,Iowa - IA,7.955425195002354,8.373831704541454,278984,800,00:01:35
2.0.0,2016,Kansas - KS,7.955978123117378,8.142156029387806,279832,848,00:01:44
2.0.0,2016,Alabama - AL,7.4750328315149455,7.295842691389776,672,560,00:01:16
2.0.0,2016,Louisiana - LA,8.067616034498608,8.427582390995136,1488,520,00:01:01
2.0.0,2016,Maine - ME,7.213946206311528,6.957977488395136,5768,4280,00:10:15
2.0.0,2016,Maryland - MD,7.255586966312614,8.704670174787847,5968,200,00:00:22
2.0.0,2016,Massachusetts - MA,7.2994325278349415,7.3941295458906415,8784,2816,00:06:20
2.0.0,2016,Michigan - MI,7.368884356687893,8.41552847077265,9456,672,00:01:19
2.0.0,2016,Minnesota - MN,7.432409111226143,8.405718469777119,10160,704,00:01:23
2.0.0,2016,Mississippi - MS,7.489023516616722,8.477047762039097,10824,664,00:01:18
2.0.0,2016,Missouri - MO,7.525460957018915,7.974121032910124,11760,936,00:01:57
2.0.0,2016,Montana - MT,7.559969097662463,8.57390261040935,12216,456,00:00:53
2.0.0,2016,Nebraska - NE,7.600560457711908,8.326842152279035,12968,752,00:01:30
2.0.0,2016,Nevada - NV,7.611812460028295,8.782723544665886,13112,144,00:00:16
2.0.0,2016,New Hampshire - NH,7.62510487374996,7.709978852751424,15192,2080,00:04:29
2.0.0,2016,New Jersey - NJ,7.6359089293013644,8.699954567835748,15368,176,00:00:20
2.0.0,2016,New Mexico - NM,7.652042338600875,8.689332545781406,15640,272,00:00:31
2.0.0,2016,New York - NY,7.676281683874195,8.513113442187912,16144,504,00:00:59
2.0.0,2016,North Carolina - NC,7.703071016967713,8.280455366708086,16952,808,00:01:37
2.0.0,2016,North Dakota - ND,7.7222711014798255,8.559458592761958,17384,432,00:00:50
2.0.0,2016,Northern Mariana Islands - MP,7.724088216150075,10.377131548513358,17400,16,00:00:01
2.0.0,2016,Ohio - OH,7.750327971071128,8.45201255895249,18112,712,00:01:24
2.0.0,2016,Oklahoma - OK,7.769642241905757,8.375470112921931,18736,624,00:01:14
2.0.0,2016,Oregon - OR,7.781328720726077,8.600118174159553,19032,296,00:00:34
2.0.0,2016,Pennsylvania - PA,7.797911279183232,8.426130914331349,19576,544,00:01:04
2.0.0,2016,Puerto Rico - PR,7.813842911675596,8.341735134866921,20208,632,00:01:15
2.0.0,2016,Rhode Island - RI,7.825859518259609,8.667623975286135,20528,320,00:00:36
2.0.0,2016,South Carolina - SC,7.838564823031992,8.60091882140085,20904,376,00:00:43
2.0.0,2016,South Dakota - SD,7.854970024605788,8.553094552761074,21440,536,00:01:02
2.0.0,2016,Tennessee - TN,7.820629765382683,6.985480608774408,22224,784,00:01:52
2.0.0,2016,Texas - TX,7.816397911972981,7.770590582105737,24264,2040,00:04:22
2.0.0,2016,Utah - UT,7.824707180155123,8.766932898158403,24504,240,00:00:27
2.0.0,2016,Vermont - VT,7.816053053409833,7.713973135797649,26552,2048,00:04:25
2.0.0,2016,Virgin Islands - VI,7.817779438666693,9.57207900241284,26584,32,00:00:03
2.0.0,2016,Virginia - VA,7.832639645913695,8.217104677143473,27664,1080,00:02:11
2.0.0,2016,Washington - WA,7.840760083567829,8.612684593125932,27984,320,00:00:37
2.0.0,2016,West Virginia - WV,7.8512871576744345,8.570012120804172,28432,448,00:00:52
2.0.0,2016,Wisconsin - WI,7.863155657564194,8.487818411203213,29016,584,00:01:08
2.0.0,2016,Wyoming - WY,7.868863451879999,8.838443187797976,29208,192,00:00:21
2.0.0,2013,Alabama - AL,9.329189122562173,9.478308268150027,656,544,00:00:57
2.0.0,2013,Alaska - AK,9.44924248738213,9.793728093054877,896,240,00:00:24
2.0.0,2013,Arizona - AZ,9.489479954957638,9.781032189187071,1024,128,00:00:13
2.0.0,2013,Arkansas - AR,9.503511901270514,9.52723868790394,1632,608,00:01:03
2.0.0,2013,California - CA,9.216730711361357,8.345928805437845,2104,472,00:00:56
2.0.0,2011,Alaska - AK,8.106936916770728,6.632902337050651,784,240,00:00:36
2.0.0,2011,Arizona - AZ,8.242247162903645,9.180804292464186,912,128,00:00:13
2.0.0,2011,Arkansas - AR,8.355841445786501,8.532227616635737,1520,608,00:01:11
2.0.0,2010,Alabama - AL,8.554047614945572,8.510336042820105,656,544,00:01:03
2.0.0,2010,Alaska - AK,8.642551445265443,8.894078055279588,896,240,00:00:26
2.0.0,2010,Arizona - AZ,8.336675724475075,6.681405500779448,1024,128,00:00:19
2.0.0,2010,Arkansas - AR,8.427080816841107,8.58385654028234,1632,608,00:01:10
2.0.0,2012,Alabama - AL,7.401545916068883,8.794476148903192,672,544,00:01:01
2.0.0,2012,Alaska - AK,7.745057037614043,8.901853153871048,912,240,00:00:26
2.0.0,2012,Arizona - AZ,7.914699761509614,9.378288559351036,1040,128,00:00:13
2.0.0,2012,Arkansas - AR,8.171071265547877,8.650362368271361,1648,608,00:01:10
2.0.0,2012,California - CA,8.322760323171295,8.89960827487201,2120,472,00:00:53
2.0.0,2012,Colorado - CO,8.40380288909529,8.751216425994608,2640,520,00:00:59
2.0.0,2012,Connecticut - CT,8.414355341462516,8.434915349967934,4000,1360,00:02:41
2.0.0,2012,Delaware - DE,8.425003206737747,10.008082155277945,4032,32,00:00:03
2.0.0,2012,District of Columbia - DC,8.433072436923359,11.11601759961352,4048,16,00:00:01
2.0.0,2012,Florida - FL,8.481812381606135,8.862984196728716,4592,544,00:01:01
2.0.0,2012,Georgia - GA,8.506960213921467,8.598418356251404,5872,1280,00:02:28
2.0.0,2012,Hawaii - HI,8.011364729861354,1.262598755277397,5936,64,00:00:50
2.0.0,2012,Idaho - ID,7.844670324709395,5.904957816575285,6312,376,00:01:03
2.0.0,2012,Illinois - IL,7.952174217473508,8.884870808422697,7136,824,00:01:32
2.0.0,2012,Indiana - IN,8.031068663664946,8.875652449316622,7880,744,00:01:23
2.0.0,2012,Iowa - IA,8.09744827114496,8.815119931093772,8680,800,00:01:30
2.0.0,2012,Kansas - KS,8.157129638391075,8.822736455098514,9528,848,00:01:36
2.0.0,2012,Kentucky - KY,8.202557179993144,8.67826601799245,10496,968,00:01:51
2.0.0,2012,Louisiana - LA,8.239788218703946,9.070831123951928,11016,520,00:00:57
2.0.0,2012,Maine - ME,7.999339234894015,7.4365836868549104,15264,4248,00:09:31
2.0.0,2012,Maryland - MD,8.010405593535117,8.95599556516508,15464,200,00:00:22
2.1.0,2012,Alabama - AL,7.4243020876239205,8.729385961473248,656,544,00:01:02
2.1.0,2012,Alaska - AK,7.644248959377096,8.923990778805921,896,240,00:00:26
2.1.0,2012,Arizona - AZ,7.7036048622263875,8.980981243007147,1024,128,00:00:14
2.1.0,2023,Alaska - AK,9.32769153408176,10.957070410275414,792,248,00:00:22
2.1.0,2023,American Samoa - AS,9.34080346510418,13.174419108330335,808,16,00:00:01
2.1.0,2023,Arizona - AZ,9.454035824716616,11.354232827782162,936,128,00:00:11
2.1.0,2023,Arkansas - AR,9.679283522936277,11.075371403470685,1544,608,00:00:54
2.1.0,2023,California - CA,9.771580962974452,11.140217262537263,2016,472,00:00:42
2.1.0,2023,Colorado - CO,9.805552040399544,10.902247530771875,2536,520,00:00:47
2.1.0,2023,Connecticut - CT,9.815632582681143,10.55459911747936,3896,1360,00:02:08
2.1.0,2023,Delaware - DE,9.816209958896193,12.171284055427972,3928,32,00:00:02
2.1.0,2023,District of Columbia - DC,9.815278132932926,12.926107105314125,3944,16,00:00:01
2.1.0,2023,Florida - FL,259.6938513936424,8.116564040104393,4504,560,00:01:08
2.1.0,2023,Georgia - GA,39.912710432772215,10.820925834442882,5784,1280,00:01:58
2.1.0,2023,Guam - GU,39.56137687563893,12.647441494389485,5800,16,00:00:01
2.1.0,2023,Hawaii - HI,38.55816194708762,11.488749770339169,5848,48,00:00:04
2.1.0,2023,Idaho - ID,33.073963560204966,11.098085792754768,6208,360,00:00:32
2.1.0,2023,Illinois - IL,26.06015069454024,10.891395044805789,7032,824,00:01:15
2.1.0,2023,Indiana - IN,22.573055558429008,10.847399537527593,7776,744,00:01:08
2.1.0,2023,Iowa - IA,20.16451167473639,10.708427736037699,8576,800,00:01:14
2.1.0,2023,Kansas - KS,18.46389878175949,10.720357210453146,9424,848,00:01:19
2.1.0,2023,Kentucky - KY,17.115055773169047,10.659960161535865,10392,968,00:01:30
2.1.0,2023,Louisiana - LA,16.542515820670268,10.711855335764524,10912,520,00:00:48
2.1.0,2023,Maine - ME,73.14161461400556,9.013368923924608,15184,4272,00:07:53
2.1.0,2023,Maryland - MD,67.56959124381666,11.06784028538389,15384,200,00:00:18
2.1.0,2023,Massachusetts - MA,34.19955858809101,10.039868474939357,18200,2816,00:04:40
2.1.0,2023,Michigan - MI,31.44925917094416,10.877361240198873,18872,672,00:01:01
2.1.0,2023,Minnesota - MN,29.197367763774107,10.934262120807565,19576,704,00:01:04
2.1.0,2023,Mississippi - MS,27.48031101056345,10.92284575494432,20240,664,00:01:00
2.1.0,2023,Missouri - MO,25.502193165631567,10.767935433675047,21176,936,00:01:26
2.1.0,2023,Montana - MT,24.690913921624496,10.885555817859462,21632,456,00:00:41
2.1.0,2023,Nebraska - NE,23.52465231055609,10.771001168606473,22384,752,00:01:09
2.1.0,2023,Nevada - NV,23.317990508255143,10.966762701461215,22528,144,00:00:13
2.1.0,2023,New Hampshire - NH,20.730384313294568,10.223795702116997,24608,2080,00:03:23
2.1.0,2023,New Jersey - NJ,20.5694532268911,10.968143781040903,24784,176,00:00:16
2.1.0,2023,New Mexico - NM,20.33429697850878,10.834213095360406,25056,272,00:00:25
2.1.0,2023,New York - NY,19.927323561886706,11.069163546229197,25560,504,00:00:45
2.1.0,2023,North Carolina - NC,19.339224836555868,10.93800606606957,26368,808,00:01:13
2.1.0,2023,North Dakota - ND,19.04938506236108,11.016516327957916,26800,432,00:00:39
2.1.0,2023,Northern Mariana Islands - MP,19.036254450781847,12.360545994828263,26816,16,00:00:01
2.1.0,2023,Ohio - OH,18.60343569382092,10.930866479134025,27528,712,00:01:05
2.1.0,2023,Oklahoma - OK,18.250750403037443,10.92053526748838,28152,624,00:00:57
2.1.0,2023,Oregon - OR,18.094670872772102,10.996055185763105,28448,296,00:00:26
2.1.0,2023,Pennsylvania - PA,17.802482996722286,10.35815327575997,28992,544,00:00:52
2.1.0,2023,Puerto Rico - PR,17.50675606172658,10.72953801229703,29624,632,00:00:58
2.1.0,2023,Rhode Island - RI,17.364568746284352,10.867691538651345,29944,320,00:00:29
2.1.0,2023,South Carolina - SC,17.2069119760501,10.806687742648993,30320,376,00:00:34
2.1.0,2023,South Dakota - SD,16.990315603028268,10.773862783426566,30856,536,00:00:49
2.1.0,2023,Tennessee - TN,16.706952350675376,10.615388192758227,31624,768,00:01:12
2.1.0,2023,Texas - TX,15.899484039992013,9.881042780204005,33664,2040,00:03:26
2.1.0,2023,Utah - UT,15.829789421292118,10.633424602135221,33904,240,00:00:22
2.1.0,2023,Vermont - VT,348.8804046318452,9.457729426117751,35968,2064,00:03:38
2.1.0,2023,Virgin Islands - VI,337.20131466203344,10.962931111654816,36000,32,00:00:02
2.1.0,2023,Virginia - VA,165.31982810443318,10.037336044462307,37072,1072,00:01:46
2.1.0,2023,Washington - WA,145.62027545555867,10.853515031524328,37392,320,00:00:29
2.1.0,2023,West Virginia - WV,125.50820432793115,11.158482967098806,37840,448,00:00:40
2.1.0,2023,Wisconsin - WI,106.7063949186939,10.996045981457524,38424,584,00:00:53
2.1.0,2023,Wyoming - WY,101.7592756566189,11.177632386539198,38616,192,00:00:17
2.1.0,2022,Alabama - AL,89.41464862592622,10.782111067901669,39160,544,00:00:50
2.1.0,2022,Alaska - AK,85.33664792752586,10.954879115907083,39400,240,00:00:21
2.1.0,2022,American Samoa - AS,85.03107984209427,11.493144835474299,39416,16,00:00:01
2.1.0,2022,Arizona - AZ,83.03599404939582,11.195346181666274,39544,128,00:00:11
2.1.0,2022,Arkansas - AR,74.7779672080498,10.789040486777724,40152,608,00:00:56
2.1.0,2022,California - CA,69.60920867794287,10.872265960074747,40624,472,00:00:43
2.1.0,2022,Colorado - CO,64.78198560289916,10.791612510195726,41144,520,00:00:48
2.1.0,2022,Connecticut - CT,54.97902600670164,10.405332194605998,42504,1360,00:02:10
2.1.0,2022,Delaware - DE,54.7639634807244,10.46905625142014,42536,32,00:00:03
2.1.0,2022,District of Columbia - DC,54.66019584793905,12.782642169517144,42552,16,00:00:01
2.1.0,2022,Florida - FL,51.76803027918121,10.77828092083996,43096,544,00:00:50
2.1.0,2022,Georgia - GA,46.15646098735268,10.513200727462834,44376,1280,00:02:01
2.1.0,2022,Guam - GU,46.081173863072046,12.229243594895218,44392,16,00:00:01
2.1.0,2022,Hawaii - HI,45.89342310303105,11.44804891706721,44440,48,00:00:04
2.1.0,2022,Idaho - ID,44.628713293539676,10.940420526600292,44800,360,00:00:32
2.1.0,2022,Illinois - IL,42.026116097980164,10.742376782932233,45624,824,00:01:16
2.1.0,2022,Indiana - IN,39.98407223166161,10.769959331070115,46368,744,00:01:09
2.1.0,2022,Iowa - IA,38.0542506067761,10.768885809537883,47168,800,00:01:14
2.1.0,2022,Kansas - KS,36.26056472528272,10.701501008215299,48016,848,00:01:19
2.1.0,2022,Kentucky - KY,34.49298591182047,10.760170605182427,48984,968,00:01:29
2.1.0,2022,Louisiana - LA,33.64082254753883,10.90176724678791,49504,520,00:00:47
2.1.0,2022,Maine - ME,27.583310503159222,9.428716693971893,53760,4256,00:07:31
2.1.0,2022,Maryland - MD,3730.5230907218934,5.230453161557924,53976,216,00:00:41
2.1.0,2022,Massachusetts - MA,1222.2291861847566,8.7606778583697,56808,2832,00:05:23
2.1.0,2022,Michigan - MI,508.5542505462641,10.845212188225974,57480,672,00:01:01
2.1.0,2022,Minnesota - MN,317.83382278851815,10.773914240911472,58184,704,00:01:05
2.1.0,2022,Mississippi - MS,236.21663283289539,10.773239112729025,58848,664,00:01:01
2.1.0,2022,Missouri - MO,174.6011507894994,10.698125530436423,59784,936,00:01:27
2.1.0,2022,Montana - MT,155.41354413078182,10.874669248257542,60240,456,00:00:41
2.1.0,2022,Nebraska - NE,131.91687841769468,10.758508607955664,60992,752,00:01:09
2.1.0,2022,Nevada - NV,128.18029896554978,10.99614992445433,61136,144,00:00:13
2.1.0,2022,New Hampshire - NH,91.5989929296941,10.21489264674272,63216,2080,00:03:23
2.1.0,2022,New Jersey - NJ,89.58877821735479,11.084648889693343,63392,176,00:00:15
2.1.0,2022,New Mexico - NM,86.67501147464905,11.002221255234742,63664,272,00:00:24
2.1.0,2022,New York - NY,81.82918342920557,10.941125529665943,64168,504,00:00:46
2.1.0,2022,North Carolina - NC,75.17680512958748,10.794750779802557,64976,808,00:01:14
2.1.0,2022,North Dakota - ND,72.12580923952491,10.996625773078215,65408,432,00:00:39
2.1.0,2022,Northern Mariana Islands - MP,71.99352310774549,12.16917802848122,65424,16,00:00:01
2.1.0,2022,Ohio - OH,67.50044045045343,10.786241062457094,66136,712,00:01:06
2.1.0,2022,Oklahoma - OK,64.1029361984547,10.832280081255515,66760,624,00:00:57
2.1.0,2022,Oregon - OR,62.63056679533789,10.96888274848207,67056,296,00:00:26
2.1.0,2022,Pennsylvania - PA,60.11035328617858,10.880148776109886,67600,544,00:00:49
2.1.0,2022,Puerto Rico - PR,57.452390540738435,10.763840767223249,68232,632,00:00:58
2.1.0,2022,Rhode Island - RI,54.09646341173361,4.15618538943794,68552,320,00:01:16
2.1.0,2022,Rhode Island - RI,11454.536913952947,4.292898407409517,68568,336,00:01:18
2.1.0,2022,South Carolina - SC,1592.118738790748,10.846801547243142,68944,376,00:00:34
2.1.0,2022,South Dakota - SD,720.644681258413,10.885242332861331,69480,536,00:00:49
2.1.0,2022,Tennessee - TN,404.469577684331,10.629582592259004,70248,768,00:01:12
2.1.0,2022,Texas - TX,187.89799238971926,10.12560860031046,72288,2040,00:03:21
2.1.0,2022,Utah - UT,177.52153740178034,11.070297740587401,72528,240,00:00:21
2.1.0,2022,Vermont - VT,120.87586288453791,10.318531308696121,74576,2048,00:03:18
2.1.0,2022,Virgin Islands - VI,120.2622509103112,11.181264618858213,74608,32,00:00:02
2.1.0,2022,Virginia - VA,104.03496592426465,10.677646538085156,75680,1072,00:01:40
2.1.0,2022,Washington - WA,100.14275428662323,11.097170021552815,76000,320,00:00:28
2.1.0,2022,West Virginia - WV,95.18909250027603,10.974454654172616,76448,448,00:00:40
2.1.0,2022,Wisconsin - WI,89.51335113550147,10.92940949060852,77032,584,00:00:53
2.1.0,2022,Wyoming - WY,87.79259278877338,11.122449641627632,77224,192,00:00:17
2.1.0,2021,Alabama - AL,82.93508387117404,10.976646385133915,77768,544,00:00:49
2.1.0,2021,Alaska - AK,81.14880242439851,11.159656339198593,78008,240,00:00:21
2.1.0,2021,American Samoa - AS,81.00380352690748,12.620432465610092,78024,16,00:00:01
2.1.0,2021,Arizona - AZ,80.08794831511838,11.374146448635825,78152,128,00:00:11
2.1.0,2021,Arkansas - AR,76.03090682078314,10.923390880251723,78760,608,00:00:55
2.1.0,2021,California - CA,73.20392289900646,11.011230953125757,79232,472,00:00:42
2.1.0,2021,Colorado - CO,70.35486445622807,10.959114699907833,79752,520,00:00:47
2.1.0,2021,Connecticut - CT,63.87357626710019,10.570556727044892,81112,1360,00:02:08
2.1.0,2021,Delaware - DE,63.69961991362209,9.564993938331014,81144,32,00:00:03
2.1.0,2021,District of Columbia - DC,63.59351904219512,9.228642914094745,81160,16,00:00:01
2.1.0,2021,Florida - FL,61.43623959743573,10.978946172123996,81704,544,00:00:49
2.1.0,2021,Georgia - GA,56.9174773445398,10.652593977230646,82984,1280,00:02:00
2.1.0,2021,Guam - GU,56.85788091460846,12.417367291112297,83000,16,00:00:01
2.1.0,2021,Hawaii - HI,56.69928037221327,11.561123557483414,83048,48,00:00:04
2.1.0,2021,Idaho - ID,55.59909919537765,11.088859397746901,83408,360,00:00:32
2.1.0,2021,Illinois - IL,53.24666874708509,10.827727480545153,84232,824,00:01:16
2.1.0,2021,Indiana - IN,51.337840730898144,10.910310783907118,84976,744,00:01:08
2.1.0,2021,Iowa - IA,49.47292910522334,10.93223520550668,85776,800,00:01:13
2.1.0,2021,Kansas - KS,47.659785859963286,10.862514608704851,86624,848,00:01:18
2.1.0,2021,Kentucky - KY,45.72967849717591,10.631023556547465,87592,968,00:01:31
2.1.0,2021,Louisiana - LA,44.80282630904277,10.978072171001807,88112,520,00:00:47
2.1.0,2021,Maine - ME,37.76765946054429,9.541005565166223,92376,4264,00:07:26
2.1.0,2021,Maryland - MD,37.5448769487296,11.126741157293962,92576,200,00:00:17
2.1.0,2021,Massachusetts - MA,34.521777626896224,9.956778747995488,95392,2816,00:04:42
2.1.0,2021,Michigan - MI,33.95275265825624,10.936175146134493,96064,672,00:01:01
2.1.0,2021,Minnesota - MN,33.38160293407376,10.902400788559566,96768,704,00:01:04
2.1.0,2021,Mississippi - MS,32.87018962767542,10.949271876213441,97432,664,00:01:00
2.1.0,2021,Missouri - MO,32.17952701858575,10.815567848352767,98368,936,00:01:26
2.1.0,2021,Montana - MT,31.85956801215785,11.021593347538703,98824,456,00:00:41
2.1.0,2021,Nebraska - NE,31.35269494824875,10.922264003319881,99576,752,00:01:08
2.1.0,2021,Nevada - NV,31.25773975327412,11.138134494773228,99720,144,00:00:12
2.1.0,2021,New Hampshire - NH,29.88919038108463,10.091902511956658,101800,2080,00:03:26
2.1.0,2021,New Jersey - NJ,29.786794505749807,11.22640816867689,101976,176,00:00:15
2.1.0,2021,New Mexico - NM,29.634423064342613,11.133398830090783,102248,272,00:00:24
2.1.0,2021,New York - NY,29.35643512768758,10.892696434707334,102752,504,00:00:46
2.1.0,2021,North Carolina - NC,28.92658929705877,10.839847475305074,103560,808,00:01:14
2.1.0,2021,North Dakota - ND,28.704108807328716,10.975029521312809,103992,432,00:00:39
2.1.0,2021,Northern Mariana Islands - MP,28.69341608696631,12.105007913022192,104008,16,00:00:01
2.1.0,2021,Ohio - OH,28.339350241277774,10.855303627764773,104720,712,00:01:05
2.1.0,2021,Oklahoma - OK,28.042565843481462,10.960237046018038,105344,624,00:00:56
2.1.0,2021,Oregon - OR,27.90112061803676,10.9806997222704,105640,296,00:00:26
2.1.0,2021,Pennsylvania - PA,27.64683395840955,10.816738389922062,106184,544,00:00:50
2.1.0,2021,Puerto Rico - PR,27.362438239350656,10.797919931904989,106816,632,00:00:58
2.1.0,2021,Rhode Island - RI,27.21815315732376,10.743743608305646,107136,320,00:00:29
2.1.0,2021,South Carolina - SC,27.058184690514416,10.947073646334498,107512,376,00:00:34
2.1.0,2021,South Dakota - SD,26.835576946898318,10.983579186824631,108048,536,00:00:48
2.1.0,2021,Tennessee - TN,26.52475810317602,10.831831855035363,108816,768,00:01:10
2.1.0,2021,Texas - TX,25.727140979729842,10.385615643878975,110856,2040,00:03:16
2.1.0,2021,Utah - UT,25.64097375891708,11.14214311308939,111096,240,00:00:21
2.1.0,2021,Vermont - VT,24.91687079031443,10.329378189196742,113144,2048,00:03:18
2.1.0,2021,Virgin Islands - VI,24.905133530531728,11.120761070446083,113176,32,00:00:02
2.1.0,2021,Virginia - VA,24.564890709993495,10.74769483369266,114248,1072,00:01:39
2.1.0,2021,Washington - WA,24.46713033312736,10.993354153902139,114568,320,00:00:29
2.1.0,2021,West Virginia - WV,24.333507314863628,11.01505407550817,115016,448,00:00:40
2.1.0,2021,Wisconsin - WI,24.162312486824828,10.919878033296236,115600,584,00:00:53
2.1.0,2021,Wyoming - WY,24.105454544685898,10.965445761742025,115792,192,00:00:17
2.1.0,2020,Alabama - AL,23.928929837006915,10.989287541031091,116336,544,00:00:49
2.1.0,2020,Alaska - AK,23.862630541705936,11.160378964713729,116576,240,00:00:21
2.1.0,2020,American Samoa - AS,23.857004680220076,12.225252739811722,116592,16,00:00:01
2.1.0,2020,Arizona - AZ,23.819961734402153,11.091058540921043,116720,128,00:00:11
2.1.0,2020,Arkansas - AR,23.654273504633867,10.934625023840608,117328,608,00:00:55
2.1.0,2020,California - CA,23.529110201549205,10.966065609700653,117800,472,00:00:43
2.1.0,2020,Colorado - CO,23.393832741915322,11.00529400963557,118320,520,00:00:47
2.1.0,2020,Connecticut - CT,23.00490831109002,9.97102742800395,119680,1360,00:02:16
2.1.0,2020,Delaware - DE,22.99570998830694,11.476334710144373,119712,32,00:00:02
2.1.0,2020,District of Columbia - DC,22.988902769177813,12.245580855545917,119728,16,00:00:01
2.1.0,2020,Florida - FL,4215.959600433465,9.038431094462993,120288,560,00:01:01
2.1.0,2020,Georgia - GA,775.3397364907225,10.64168491965955,121568,1280,00:02:00
2.1.0,2020,Guam - GU,766.1900906987003,12.123186724224194,121584,16,00:00:01
2.1.0,2020,Hawaii - HI,742.3213630184396,11.664590539778013,121632,48,00:00:04
2.1.0,2020,Idaho - ID,611.610198928794,11.027348764400887,121992,360,00:00:32
2.1.0,2020,Illinois - IL,437.2099797845059,10.824210479262826,122816,824,00:01:16
2.1.0,2020,Indiana - IN,348.41587455101234,10.857892128046146,123560,744,00:01:08
